Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 400, 0
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
35454078, 57941, 14484, 90148, 15270, 36760, 98356, 18896821
37077621, 110095, 29075, 295770, 29180, 16803, 245551, 15734351
39472087, 101683, 23710, 141447, 31179, 18777, 190370, 23294258
44789763, 110512, 30819, 286234, 28834, 74441, 224606, 11092535
43967594, 109089, 30193, 189111, 28558, 16997, 179982, 11048502
44212183, 108056, 30443, 286298, 29741, 73198, 220151, 15560248
39544730, 58058, 15549, 121981, 14902, 9503, 98386, 17040168
38710349, 92306, 25782, 302503, 24828, 63101, 179104, 17267207
38017498, 131097, 33430, 417295, 39464, 90357, 351775, 12870328
41872931, 88369, 25144, 278321, 24446, 60811, 189751, 17300812
38068760, 102348, 27782, 189888, 27812, 17333, 181535, 8430259
35726370, 98856, 28263, 216064, 28259, 16071, 172069, 14357771
29872038, 140563, 36411, 270142, 44965, 103516, 471581, 27559501
38353927, 46122, 12396, 47671, 11332, 17452, 75975, 14041309
30548645, 67588, 18631, 219142, 16805, 58175, 63708, 18569912
36895200, 52303, 13834, 128554, 13126, 35721, 87663, 10758875
33826511, 92018, 25376, 150945, 24134, 135465, 151928, 19442124
35890867, 92466, 25801, 326839, 31380, 78986, 221359, 13866467
29914396, 60214, 16363, 86608, 15615, 39356, 112092, 17730671
38040756, 91424, 24871, 234924, 25184, 64860, 179171, 11165026
33024953, 90923, 25813, 295262, 24094, 61164, 183305, 21300231
33931673, 60073, 16306, 105247, 15621, 8942, 97317, 7200316
37349888, 107379, 31365, 363616, 29050, 74250, 222602, 17867290
37214439, 99025, 28597, 259343, 27181, 67960, 198892, 11717011
32219915, 57320, 15135, 188429, 15664, 56940, 65922, 19571316
36156699, 100569, 29521, 127313, 26459, 76811, 218498, 15248192
39900432, 56887, 15356, 62192, 14128, 36820, 119108, 16720967
38829036, 59865, 17652, 61203, 15049, 43011, 113751, 21021105
34705683, 94014, 23189, 150904, 21711, 12612, 145217, 6285056
39775332, 93275, 27159, 408239, 24669, 64495, 223378, 23753467
42421712, 57947, 16864, 196097, 15220, 55650, 56123, 18559995
36988853, 117978, 31176, 271223, 72395, 134821, 313083, 18573468
36222929, 61450, 16776, 120270, 15243, 9081, 97758, 11813986
43918521, 65681, 17832, 140463, 17062, 44422, 120302, 16470120
39040766, 61167, 17307, 211956, 15254, 58125, 63557, 23296647
43496300, 176709, 29612, 284439, 28664, 76716, 209187, 12682583
42281439, 104227, 29972, 241348, 30853, 72461, 232143, 18362582
47804028, 86105, 23201, 215790, 22840, 59562, 162920, 9563239
45933240, 106221, 30663, 287035, 29276, 76746, 219665, 11599355
32444002, 109794, 29110, 200076, 30022, 79397, 223177, 17803002
37338375, 96642, 27025, 230879, 26685, 96829, 118691, 14656005
29613589, 56994, 15717, 167517, 14869, 38931, 109974, 18522255
37041509, 106643, 30784, 256281, 29621, 42910, 229005, 19575145
35748504, 109068, 29311, 388582, 30769, 75393, 222536, 17322236
37618099, 98077, 26669, 180790, 26324, 14472, 164469, 8558692
35565192, 68375, 19272, 102464, 18358, 44975, 134935, 15908519
39617817, 73398, 19900, 238563, 18836, 50812, 146045, 17510679
38006123, 105479, 30678, 366913, 30538, 77914, 227813, 19103756
35882261, 95020, 30762, 282322, 28486, 257757, 157936, 20162497
34928615, 103902, 28934, 424356, 41277, 117612, 126938, 23067820
31882523, 55682, 16542, 105701, 14987, 8366, 101424, 7339410
37243361, 102286, 28891, 286831, 27796, 69779, 204452, 15159859
39836677, 50210, 14440, 108412, 12937, 31662, 80311, 11127828
33586449, 117253, 27226, 103569, 26437, 244576, 172852, 18054013
38870973, 108011, 30503, 160743, 28643, 105220, 113959, 14917621
40578223, 107375, 32723, 170064, 26690, 76745, 227326, 16901792
38197388, 97556, 27550, 260358, 25889, 66236, 201987, 12898841
42043695, 50681, 14077, 69694, 13405, 34034, 90693, 22815743
44255034, 171848, 29731, 155877, 29025, 102900, 113463, 18346882
36814066, 54041, 15635, 77829, 15791, 119080, 84656, 14924620
96486779, 105620, 28613, 130170, 27742, 164106, 234869, 17861025
37071869, 110281, 28493, 299517, 16172, 69501, 283913, 8550820
46621551, 61645, 16707, 148876, 16838, 42103, 109494, 11383367
44231647, 56415, 13665, 191047, 17975, 38591, 129515, 20439498
46008421, 48875, 13341, 51796, 12127, 34968, 83677, 16080360
39465939, 80474, 22216, 200193, 21465, 52401, 153483, 13087921
42542057, 99963, 28138, 361371, 29240, 100780, 117577, 18623992
47818671, 96201, 25639, 255591, 25288, 67466, 243606, 11803056
32051230, 90385, 25625, 235625, 23565, 36088, 190641, 9678524
34511348, 100343, 27612, 175623, 27769, 71066, 270502, 19631267
35563229, 84068, 23039, 216824, 22373, 56453, 166051, 9720052
34662589, 92499, 26207, 116303, 24238, 86556, 92791, 12789563
31569219, 85335, 26490, 158646, 21625, 59970, 183726, 22312163
33007222, 96330, 28062, 427842, 41866, 79864, 215978, 24709517
30354126, 101071, 27048, 308390, 27519, 70322, 258482, 20068024
35066298, 100187, 27003, 177582, 26495, 69605, 199654, 18302566
37083680, 93019, 14535, 134587, 30403, 77994, 269767, 18864462
36379921, 110311, 30142, 130937, 29621, 73293, 287862, 15061571
40624537, 89956, 26602, 309725, 28419, 67537, 197435, 21860496
32841807, 95138, 23292, 276359, 22526, 57411, 169333, 19315421
37558009, 120709, 30438, 196458, 31255, 74742, 223604, 18355888
36894365, 118669, 26406, 251164, 26734, 69346, 193062, 15176444
95489089, 98580, 27680, 106112, 26001, 71091, 201970, 17517875
37854783, 61932, 17121, 103843, 16317, 42170, 113048, 19804925
35980099, 100162, 28607, 157204, 25839, 69893, 201027, 21573304
44781645, 91551, 26427, 412520, 27523, 69528, 202425, 19353621
35729347, 98615, 28071, 181098, 26855, 14713, 169753, 9544675
45708330, 127751, 33734, 745529, 40868, 97494, 335945, 21997229
43696004, 57516, 16280, 65048, 16115, 38128, 102691, 17126747
38517332, 94884, 22858, 281668, 31965, 70932, 175005, 14689468
40330666, 51884, 14933, 53757, 13607, 36737, 102615, 17962470
37765232, 58132, 15430, 189605, 16984, 42119, 113574, 12072489
44513606, 92210, 27840, 330448, 25987, 65840, 220059, 17049491
36838778, 46420, 12849, 51904, 12670, 31301, 80101, 10187480
45657195, 57822, 13681, 175151, 15950, 41234, 117080, 12704127
76193066, 108542, 30398, 467031, 29330, 77162, 229658, 30979925
46533353, 108026, 30683, 285136, 28369, 81001, 218828, 13420155
119301937, 121812, 32122, 138556, 14092, 30799, 75209, 10137130
45507549, 110662, 30263, 130255, 28829, 75739, 226500, 18265964
48015027, 98379, 26476, 255098, 27332, 65978, 205378, 14712793
40496023, 46515, 13371, 63218, 11785, 31372, 74467, 15786428
28744752, 63096, 16254, 59162, 16349, 153496, 104284, 14382482
30009342, 49884, 13480, 102604, 12655, 6990, 75392, 14369669
30148810, 99239, 25197, 117434, 29126, 64605, 311544, 19313038
36174371, 91628, 25537, 122324, 23889, 190459, 124883, 16324357
40735301, 72149, 20600, 115288, 18530, 53162, 142089, 18760231
36451167, 50439, 14402, 107697, 12733, 37884, 72159, 7488746
37261271, 112134, 27205, 146787, 49618, 82083, 299252, 14372694
74305915, 110492, 29796, 145655, 104438, 120003, 116550, 16756456
38380062, 53180, 15112, 170469, 15276, 37235, 112935, 22973015
32533520, 46645, 13199, 59823, 11180, 42547, 39647, 7553390
37320538, 105981, 30427, 231025, 27476, 16101, 237916, 15898271
39196625, 106743, 29967, 138213, 31726, 102835, 115543, 16110574
39093999, 60152, 16838, 106323, 15492, 8514, 94123, 5801853
38775368, 84646, 23769, 215010, 25551, 60225, 176697, 14755391
40648409, 108717, 30212, 283216, 28394, 73870, 248580, 12722876
42532644, 110286, 31099, 369519, 28854, 81627, 222902, 18164216
36733012, 92494, 25032, 108530, 23680, 61706, 181693, 21177449
45397715, 60481, 17514, 156858, 15830, 23753, 124879, 13000153
42548471, 116144, 30092, 256582, 29080, 73600, 219880, 18286886
36943282, 109990, 30282, 118068, 28850, 75233, 232398, 14338851
40937096, 109649, 29756, 367600, 28954, 105195, 121766, 20177193
45944620, 72626, 18582, 189371, 21370, 49074, 163562, 11686039
43968667, 105946, 29551, 450194, 30818, 46183, 235576, 23738137
41965479, 59682, 16350, 69786, 15234, 80544, 115205, 16949779
38782268, 101822, 26394, 268709, 27045, 17680, 186115, 17578863
37661677, 56621, 16521, 69414, 15137, 51934, 51961, 15035522
40680980, 43130, 12233, 66482, 10565, 29520, 72535, 16274288
28522510, 91708, 25521, 143945, 28536, 86036, 147609, 15945269
28549552, 102874, 30006, 258071, 28348, 77477, 224074, 15691859
28056340, 99564, 27043, 257334, 27087, 67541, 196443, 13670411
32104098, 58644, 16875, 75971, 16192, 56468, 94074, 12233215
32177044, 43582, 12768, 64880, 11669, 31590, 77237, 17355202
38480999, 130215, 30674, 258596, 29581, 75599, 194751, 17640264
37595439, 101681, 27537, 261191, 27609, 71600, 190870, 10145600
33995285, 98272, 27225, 158852, 27257, 69150, 208228, 17350379
38008507, 124862, 31434, 138295, 30197, 17519, 191782, 19191571
36077430, 107169, 29861, 116495, 32167, 77292, 225748, 20030384
35298419, 110300, 29641, 198829, 28959, 16793, 184026, 10770085
33265465, 47151, 12908, 60933, 12426, 6479, 69425, 17441507
38476651, 110141, 30733, 118199, 29466, 76496, 224095, 15775259
39350863, 59045, 16535, 120441, 20720, 12125, 106330, 7679467
36828168, 80420, 21902, 254872, 21388, 77376, 94966, 20701104
34902020, 91533, 25733, 256910, 24753, 66375, 295045, 14138328
40829570, 91777, 25405, 285902, 23504, 60191, 180651, 27695457
38757919, 94465, 22898, 215009, 22979, 55102, 163772, 14594627
40686038, 45072, 11771, 72212, 11129, 5993, 65771, 4730886
39788882, 77322, 22821, 326448, 22818, 33103, 162719, 21889617
44720321, 63550, 17613, 209878, 16575, 58262, 63819, 18468423
48248090, 105155, 29376, 375202, 28424, 77443, 224355, 21412628
44678302, 110592, 30934, 278400, 29135, 77738, 228024, 17180044
37875194, 60674, 17085, 93636, 15715, 39319, 120397, 19294493
47320170, 80168, 22232, 441625, 29248, 65568, 196691, 25039067
41096502, 47563, 13605, 53815, 12433, 45831, 42320, 13217161
42573428, 42910, 11808, 76547, 10336, 6177, 67896, 5164401
28301660, 75197, 21066, 81325, 20756, 52464, 154321, 16412747
29546051, 59517, 17486, 100426, 14595, 56982, 69537, 16491968
39504037, 103561, 29566, 400387, 27887, 103045, 194429, 19337432
35573685, 103746, 29175, 427158, 28293, 75584, 304594, 17990173
36628651, 62152, 15954, 189480, 18005, 41745, 130059, 20010717
35667014, 45300, 12429, 91188, 11653, 29387, 70966, 12877889
31738141, 141198, 21303, 81862, 21004, 51653, 148041, 14909704
40549015, 108041, 18212, 164829, 17060, 42519, 123980, 12484506
31736128, 87197, 24193, 201245, 23171, 56409, 169856, 13861395
41628980, 107144, 29997, 140323, 28042, 105089, 111954, 17896938
94939317, 104909, 30853, 388491, 80058, 74050, 226801, 19124919
100964115, 106217, 29961, 195085, 33815, 20501, 324859, 8355350
35737687, 100063, 27812, 125471, 27251, 15928, 171284, 18414716
36657876, 90807, 15824, 79944, 16864, 8770, 120751, 17613971
38068501, 55814, 12298, 74877, 11611, 6373, 64158, 3400573
41206722, 58532, 16087, 144569, 15679, 39848, 103754, 15544554
40031552, 46701, 12601, 93478, 11818, 31657, 72482, 11513982
44222643, 79110, 22325, 204246, 26810, 70301, 162525, 12188978
43212064, 44748, 12050, 99805, 12203, 29149, 73296, 7242494
37132300, 59942, 16919, 131714, 16216, 41034, 148729, 16279520
39233821, 43017, 11986, 118832, 11288, 40162, 40435, 17327871
38504108, 64276, 17276, 248546, 15794, 40915, 114743, 23774205
42791528, 99635, 28477, 127106, 25903, 96469, 101764, 19714185
200, 4, 154, 28551
check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY
47156, 90647, 27127, 193393, 29065, 73569, 218557, 19268897
103934935, 107505, 29190, 299333, 29681, 17359, 191847, 18348720
36394629, 42506, 12109, 136738, 11131, 40684, 86995, 13415638
31002704, 44342, 10923, 75641, 11010, 6124, 67810, 3807651
29729084, 50469, 13930, 155822, 13754, 33250, 88374, 7250687
37340500, 60721, 16125, 66519, 15518, 42402, 130373, 13782799
30975039, 111934, 30579, 189057, 29105, 73759, 222707, 21627713
33592586, 108291, 30077, 287155, 31882, 76621, 216453, 11108090
32633840, 63159, 16962, 242429, 15269, 41748, 109412, 24813959
30802792, 45566, 12319, 73315, 12000, 32404, 73973, 17012750
38673106, 101339, 22287, 201786, 29623, 14876, 154064, 11524084
32929888, 102734, 29666, 423800, 30619, 104333, 126422, 19166075
35776906, 84793, 24703, 88357, 22779, 14581, 213394, 16066010
39257405, 60733, 16076, 233450, 16246, 43549, 106811, 22803105
32806166, 92326, 26290, 237024, 78074, 62656, 185193, 11122162
33051267, 107073, 29636, 348929, 29210, 77168, 217275, 18575320
36405142, 100763, 27795, 124549, 26623, 66420, 198660, 20407873
34971160, 47036, 12740, 74436, 11624, 6335, 75651, 3666612
40978870, 109785, 31610, 388316, 29421, 141821, 227609, 19973566
35107376, 111113, 30999, 284960, 29981, 72061, 225067, 16977360
38086012, 92174, 25421, 165116, 23304, 64547, 177412, 22457403
32800815, 56389, 15029, 132732, 14588, 36075, 100474, 9575330
34833319, 99694, 27319, 254920, 29047, 70237, 201270, 10978305
33046679, 77842, 21583, 303369, 20563, 59006, 160448, 25587138
40925162, 61990, 16711, 129896, 15323, 9535, 100366, 15953224
39430044, 62033, 17670, 198301, 15818, 40765, 113558, 21014383
36510863, 112195, 31515, 278864, 27212, 85631, 222912, 14261444
40479338, 60395, 17309, 196011, 15557, 40950, 227114, 19708416
35858685, 56355, 12413, 163697, 12219, 33131, 95576, 16737378
38853158, 98749, 103483, 165596, 29260, 16361, 204970, 16761592
38534717, 102322, 99213, 330006, 27751, 95244, 111159, 20211516
46234751, 125495, 29942, 137411, 27767, 119582, 114349, 17161060
38159393, 138715, 34557, 273776, 38917, 22685, 551470, 12139273
42516010, 68991, 20580, 175609, 18013, 45153, 129639, 13815275
41547666, 64208, 18813, 166056, 18927, 46466, 126212, 10088522
34278708, 47521, 13585, 139552, 11597, 30488, 144754, 18396123
37092521, 62307, 17403, 155097, 16559, 8931, 138796, 15176285
29253139, 61173, 16472, 70784, 15013, 55412, 56599, 16214003
28413454, 80256, 23079, 515476, 32559, 79297, 280793, 27028259
39002113, 99225, 27547, 162881, 16474, 40059, 114399, 16129361
39171053, 53818, 14373, 146054, 13024, 34182, 87442, 17315483
38376987, 102859, 28900, 336475, 29421, 70167, 222191, 18678270
36429016, 106447, 29596, 123100, 29325, 75383, 229492, 18335095
37042215, 62197, 16229, 77181, 15851, 9127, 100616, 19247053
36311231, 127048, 38482, 271453, 27938, 67921, 211667, 15087025
40090403, 91845, 25248, 285838, 27249, 62752, 197376, 22345729
32833299, 46080, 12466, 125244, 10926, 40099, 76247, 15726921
39821769, 44640, 11567, 100989, 11597, 28748, 69224, 7330066
37228007, 59642, 16110, 72880, 16677, 41551, 111535, 18461911
37190043, 60243, 16717, 123862, 15472, 8836, 99086, 14742253
40868631, 97845, 28273, 178683, 28815, 71118, 203311, 20212887
35168205, 94033, 26531, 323966, 28044, 70009, 254205, 21960766
34947745, 96082, 25930, 285517, 24574, 65170, 185622, 19424543
35904435, 112106, 30658, 123375, 30213, 75453, 228219, 16410527
38633016, 97442, 17047, 69448, 18838, 9227, 98893, 17462744
38325554, 189663, 28850, 96152, 26802, 15804, 174158, 15036528
40115884, 152748, 24859, 311848, 26387, 61236, 185738, 17801826
48525670, 53674, 14390, 132210, 13870, 35229, 96861, 9045715
46643177, 79523, 22924, 279331, 21518, 56302, 165686, 21345128
45248233, 109544, 31305, 259759, 28789, 78325, 225664, 17723177
37217047, 46181, 11585, 132308, 11177, 29516, 75208, 17329082
38289917, 117040, 30749, 203383, 29240, 72462, 224972, 19578520
46903064, 107940, 30192, 285591, 31480, 75875, 224391, 13303809
30409928, 57007, 16267, 70111, 16100, 46693, 111148, 18475307
37283375, 47454, 11997, 96676, 10942, 31192, 82128, 11143162
33310021, 68951, 19971, 239808, 18968, 49976, 137806, 19280227
36090673, 46709, 12120, 105195, 11256, 29402, 72825, 7174990
37518641, 111452, 28067, 341803, 26807, 71194, 200843, 17951407
37066989, 87728, 23905, 237790, 26415, 61148, 182134, 14706967
29404120, 45017, 12865, 106418, 11762, 6271, 66768, 18275323
37493915, 54578, 15396, 118121, 11868, 30670, 144868, 9304697
35258637, 80029, 21805, 199411, 21464, 51690, 147703, 10647232
33626619, 72535, 19681, 197940, 24547, 69183, 145333, 12516201
32113140, 139852, 32753, 588628, 34352, 111504, 398644, 14396953
39794834, 108592, 30157, 132024, 29777, 73224, 289977, 15633249
39749955, 98481, 27854, 238301, 28151, 69760, 201048, 17194251
38079934, 122457, 25188, 355981, 29431, 107706, 139767, 29830775
36261400, 43011, 12710, 74736, 10343, 30163, 74935, 17636965
39513909, 58589, 15579, 101614, 15595, 8457, 92425, 9145371
35549820, 93152, 25729, 89403, 24406, 15022, 160763, 17975955
37385311, 46654, 13340, 130601, 13214, 31068, 74331, 7553382
37054436, 69843, 19952, 242396, 18868, 46910, 135257, 22033556
44376643, 57178, 55022, 140217, 21453, 37745, 99408, 10680187
45039037, 109800, 30708, 287266, 29982, 71745, 230178, 15871794
39392236, 109023, 30944, 284270, 28533, 61534, 280397, 12443042
43498084, 96641, 27797, 274422, 29251, 70999, 220367, 9402850
44448417, 45721, 13321, 168729, 12755, 76134, 82377, 18551288
37175753, 170157, 22399, 260330, 22159, 76888, 94017, 23069275
43461064, 105265, 30217, 160258, 30052, 74526, 229577, 17920470
37216168, 78495, 22105, 149997, 21417, 56636, 167480, 20686044
45991366, 102919, 29546, 347079, 27612, 99477, 123606, 19851257
46304078, 58003, 16715, 65767, 15954, 41277, 113371, 14494649
30072125, 54174, 14446, 122330, 13813, 37876, 100687, 16253621
28320351, 97056, 28259, 259338, 25399, 64476, 191851, 13902714
30059797, 146694, 24479, 160722, 23436, 59883, 176334, 16675665
38745375, 87411, 24879, 158983, 24149, 63193, 184752, 24754313
30435343, 53315, 14671, 128212, 19576, 50985, 142151, 16610303
38852857, 58336, 17289, 237946, 17188, 57067, 61518, 19570681
35888970, 60602, 17383, 192471, 23577, 40280, 83840, 8123658
36375494, 59230, 17327, 240691, 17205, 40809, 114528, 25224038
30626421, 140583, 38997, 175406, 45992, 108382, 325370, 16402858
93906697, 88166, 42177, 165712, 25048, 13695, 3366112, 8735508
32242987, 46043, 13833, 170531, 11733, 39008, 74414, 22081096
35167057, 64019, 18850, 254712, 16778, 43396, 117750, 21736542
33621182, 78869, 22244, 91721, 20549, 59757, 173394, 15086927
40335602, 58381, 15849, 98515, 15471, 8063, 92588, 7276134
37335817, 89857, 26735, 327287, 28766, 68138, 196581, 13496687
41784080, 85528, 23897, 286502, 25060, 58891, 166160, 10560196
44624456, 60888, 17770, 143285, 16573, 92399, 122387, 20182222
35396073, 110848, 30167, 479480, 30744, 78425, 225964, 21372912
44413296, 49628, 13269, 50999, 13375, 7316, 74877, 10145486
45761074, 81114, 22290, 209491, 21698, 12435, 136183, 15818239
39613910, 91231, 25681, 101975, 24391, 61193, 185823, 15285599
40235101, 109445, 29927, 144708, 31219, 270108, 197010, 19989711
46150799, 106613, 30017, 397752, 28588, 74105, 224240, 20041496
